Date,Symbol,Open,High,Low,Close,Volume
2014-08-15,SET,1543.42,1550.65,1536.75,1546.62,9932857510
2014-08-18,SET,1548.42,1550.72,1539.57,1542.36,12336955040
2014-08-19,SET,1550.55,1551.52,1542.73,1542.85,12580329540
2014-08-20,SET,1546.57,1552.52,1546.42,1550.77,11011078730
2014-08-21,SET,1550.26,1555.71,1549.16,1551.41,15097849650
2014-08-22,SET,1556.4,1559.21,1555.01,1556.97,13839067990
2014-08-25,SET,1561.4,1567.24,1558.19,1563.13,10290207710
2014-08-26,SET,1565.48,1567.68,1559.16,1560.17,10164353770
2014-08-27,SET,1564.41,1570.86,1559.3,1564.58,8423838740
2014-08-28,SET,1566.73,1567.88,1551.2,1559.05,8026137140
2014-08-29,SET,1554.9,1565.14,1553.83,1561.63,9920179520
2014-09-01,SET,1568.38,1571.74,1565.08,1565.35,8403622980
2014-09-02,SET,1568.71,1572.32,1565.36,1568.6,11910528280
2014-09-03,SET,1574.19,1584.7,1572.43,1583.27,12866604060
2014-09-04,SET,1585.6,1586.93,1576.8,1579.73,10258215910
2014-09-05,SET,1583.47,1585.96,1578.39,1584.32,9449001830
2014-09-08,SET,1589.39,1591.6,1584.77,1584.77,13168148600
2014-09-09,SET,1586.88,1589.87,1580.59,1583.18,13620659960
2014-09-10,SET,1577.26,1584.99,1566.44,1582.13,11927822520
2014-09-11,SET,1582.21,1589.93,1579.01,1580.87,14485673360
2014-09-12,SET,1583.38,1584.92,1569.23,1581.36,11694693870
2014-09-15,SET,1577.71,1583.61,1575.3,1579.12,11359643980
2014-09-16,SET,1583.74,1583.91,1565.41,1565.41,14739361960
2014-09-17,SET,1571.9,1575.67,1562.04,1570.64,29790664030
2014-09-18,SET,1576.88,1584.23,1574.96,1584.23,17579231620
2014-09-19,SET,1590.68,1592.42,1582.6,1584.91,18487024260
2014-09-22,SET,1584.26,1592.94,1583.22,1589.51,26259799400
2014-09-23,SET,1593.16,1596.23,1585.75,1590.13,26761636590
2014-09-24,SET,1593.42,1597.51,1588.97,1591.89,12317753010
2014-09-25,SET,1595.6,1598.45,1591.99,1591.99,14369618370
2014-09-26,SET,1591.02,1600.16,1590.34,1600.16,15692473770
2014-09-29,SET,1601.38,1602.21,1578.99,1585.79,15243512650
2014-09-30,SET,1586.18,1592.79,1581.17,1585.67,13210239710
2014-10-01,SET,1590.13,1595.21,1585.22,1587.35,13194321200
2014-10-02,SET,1582.21,1587.54,1565.29,1569.73,20551388450
2014-10-03,SET,1568.18,1573.43,1553.33,1570.28,22611527480
2014-10-06,SET,1572.31,1574.52,1542.43,1543.13,13782224470
2014-10-07,SET,1544.87,1551.84,1534.42,1539.39,16051320470
2014-10-08,SET,1529.18,1546.58,1527.88,1543.39,19610113890
2014-10-09,SET,1553.65,1561.79,1550.51,1560.61,21340003450
2014-10-10,SET,1545.77,1555.09,1544.39,1552.72,11761815720
2014-10-13,SET,1544.66,1548.39,1538.35,1542.35,21602668050
2014-10-14,SET,1544.65,1552.15,1544.08,1546.78,25141131030
2014-10-15,SET,1550.69,1556.47,1547.13,1547.41,16219200060
2014-10-16,SET,1540.9,1544.27,1526.12,1526.15,22248819200
2014-10-17,SET,1529.36,1532.26,1519.76,1528.71,12127934420
2014-10-20,SET,1541.1,1542.6,1525.77,1526.67,11716251990
2014-10-21,SET,1529.73,1530.84,1520.89,1526.14,15650242040
2014-10-22,SET,1534.03,1535.38,1523.89,1532.72,18404920580
2014-10-24,SET,1537.99,1540.92,1534.81,1539.91,12782626790
2014-10-27,SET,1542.69,1548.04,1538.01,1547.89,26760594780
2014-10-28,SET,1549.06,1557.18,1545.83,1556.53,28714851220
2014-10-29,SET,1564.51,1570.13,1560.96,1562.67,41554526210
2014-10-30,SET,1565.86,1570.06,1559.96,1565.35,34892938680
2014-10-31,SET,1570.97,1584.35,1567.27,1584.16,22633669980
2014-11-03,SET,1591.02,1591.15,1576.37,1579.18,28422619030
2014-11-04,SET,1583.55,1585.46,1576.62,1585.15,26143248770
2014-11-05,SET,1585.84,1587.83,1572.77,1577.4,32779292170
2014-11-06,SET,1581.32,1585.98,1576.05,1580.77,19642531290
2014-11-07,SET,1585.1,1586.32,1574.49,1578.37,21402963090
2014-11-10,SET,1581.77,1582.33,1567.14,1567.34,20414645650
2014-11-11,SET,1569.0,1576.52,1563.58,1571.2,24043425930
2014-11-12,SET,1572.45,1575.15,1559.09,1562.03,22255040200
2014-11-13,SET,1561.89,1577.21,1555.75,1577.21,20103869830
2014-11-14,SET,1580.41,1580.92,1572.87,1575.88,15605556740
2014-11-17,SET,1576.41,1577.63,1568.7,1569.07,15683636030
2014-11-18,SET,1571.81,1587.13,1571.37,1581.27,16838968550
2014-11-19,SET,1585.14,1586.02,1576.21,1577.55,12312274230
2014-11-20,SET,1579.51,1580.33,1567.31,1568.68,13079569970
2014-11-21,SET,1568.56,1581.12,1567.32,1579.2,14423330480
2014-11-24,SET,1587.35,1592.2,1584.54,1590.14,15813002590
2014-11-25,SET,1591.23,1596.82,1585.29,1596.8,14073457260
2014-11-26,SET,1596.29,1599.73,1589.65,1591.0,25591004850
2014-11-27,SET,1593.41,1602.28,1593.0,1599.82,18615491300
2014-11-28,SET,1596.49,1600.65,1591.71,1593.91,24356517390
2014-12-01,SET,1590.89,1598.05,1586.37,1593.82,35806395260
2014-12-02,SET,1596.71,1598.93,1586.23,1594.0,12716473980
2014-12-03,SET,1597.33,1600.29,1589.04,1594.58,12097004340
2014-12-04,SET,1597.03,1599.77,1592.76,1597.76,11898352040
2014-12-08,SET,1600.99,1603.89,1573.49,1575.55,15718259700
2014-12-09,SET,1573.89,1576.11,1556.5,1559.56,14993118580
2014-12-11,SET,1546.18,1548.11,1508.24,1526.81,21679795340
2014-12-12,SET,1523.53,1530.74,1513.39,1514.95,16031694610
2014-12-15,SET,1490.44,1494.1,1375.99,1478.49,50628760670
2014-12-16,SET,1440.2,1476.34,1422.63,1461.74,18986307620
2014-12-17,SET,1464.64,1487.48,1461.33,1480.2,15020544910
2014-12-18,SET,1504.72,1516.79,1501.08,1516.79,15670072040
2014-12-19,SET,1527.08,1528.05,1505.1,1514.35,13092084700
2014-12-22,SET,1522.49,1536.83,1519.73,1536.83,10047529760
2014-12-23,SET,1535.22,1539.23,1525.35,1531.17,11039961720
2014-12-24,SET,1536.24,1538.47,1524.87,1525.06,10265071440
2014-12-25,SET,1517.54,1517.99,1496.2,1504.89,9507209690
2014-12-26,SET,1503.49,1512.03,1493.4,1510.41,15007944890
2014-12-29,SET,1515.49,1516.17,1493.39,1498.22,7397455320
2014-12-30,SET,1496.89,1499.89,1486.3,1497.67,5876416150
2015-01-05,SET,1499.7,1502.1,1482.87,1483.25,7129188290
2015-01-06,SET,1467.97,1478.35,1459.22,1477.58,31337759120
2015-01-07,SET,1478.84,1500.83,1478.26,1500.75,12400606550
2015-01-08,SET,1514.9,1523.32,1514.18,1521.62,18000261650
2015-01-09,SET,1529.5,1531.21,1522.75,1529.42,32278566470
2015-01-12,SET,1527.42,1538.93,1522.17,1531.21,11352093250
2015-01-13,SET,1520.71,1537.08,1515.08,1534.97,12734810510
2015-01-14,SET,1539.58,1548.24,1521.81,1523.24,18593544180
2015-01-15,SET,1528.83,1535.56,1521.01,1523.38,9325405460
2015-01-16,SET,1515.71,1525.65,1514.83,1517.74,9605535840
2015-01-19,SET,1528.03,1536.14,1524.62,1535.37,9192002540
2015-01-20,SET,1539.46,1542.6,1531.55,1535.09,12454427950
2015-01-21,SET,1538.31,1540.08,1530.83,1537.36,12521951180
2015-01-22,SET,1546.76,1561.3,1543.67,1560.34,14023762950
2015-01-23,SET,1570.81,1601.05,1569.52,1598.33,14419285050
2015-01-26,SET,1602.13,1610.78,1588.04,1588.31,12421545800
2015-01-27,SET,1589.44,1605.67,1586.94,1589.81,13410556000
2015-01-28,SET,1594.5,1603.12,1582.66,1592.81,15496411630
2015-01-29,SET,1591.94,1599.49,1582.36,1586.4,20480907240
2015-01-30,SET,1591.54,1592.83,1581.01,1581.25,12631090640
2015-02-02,SET,1577.65,1583.99,1571.69,1582.7,20475046320
2015-02-03,SET,1592.08,1604.84,1591.85,1602.54,17021040870
2015-02-04,SET,1616.41,1619.77,1599.81,1599.81,13779597980
2015-02-05,SET,1595.06,1607.92,1588.06,1607.92,10842034990
2015-02-06,SET,1614.47,1615.78,1609.07,1613.63,10766491150
2015-02-09,SET,1609.78,1614.97,1601.77,1601.77,14941849380
2015-02-10,SET,1600.57,1606.69,1592.59,1594.96,13261908760
2015-02-11,SET,1599.42,1605.69,1583.93,1605.11,11620441690
2015-02-12,SET,1606.06,1613.44,1598.64,1613.4,10709599280
2015-02-13,SET,1616.79,1619.65,1611.58,1615.89,11976548420
2015-02-16,SET,1616.89,1619.17,1607.83,1608.04,10871065690
2015-02-17,SET,1607.32,1610.21,1587.75,1587.75,14623488110
2015-02-18,SET,1590.71,1603.7,1590.21,1603.14,18185161230
2015-02-19,SET,1603.22,1608.0,1598.18,1599.96,12518903790
2015-02-20,SET,1604.56,1609.15,1600.63,1603.45,11439185610
2015-02-23,SET,1608.53,1610.24,1593.48,1593.89,15780616120
2015-02-24,SET,1597.0,1604.96,1595.48,1598.66,12822546990
2015-02-25,SET,1602.16,1603.1,1584.12,1589.33,13572312470
2015-02-26,SET,1590.29,1593.56,1566.96,1593.55,15842804630
2015-02-27,SET,1590.93,1594.44,1586.1,1587.01,15487499100
2015-03-02,SET,1588.14,1590.02,1573.64,1582.14,16545987390
2015-03-03,SET,1580.36,1582.67,1562.84,1562.84,19966433140
2015-03-05,SET,1559.4,1561.88,1545.1,1553.33,15072616650
2015-03-06,SET,1553.05,1568.7,1552.06,1568.29,9321763690
2015-03-09,SET,1558.54,1565.19,1553.17,1559.71,9535635670
2015-03-10,SET,1560.94,1562.82,1531.0,1531.04,10417477610
2015-03-11,SET,1524.38,1544.19,1520.2,1543.84,11391364600
2015-03-12,SET,1543.06,1549.02,1534.11,1544.34,8931543430
2015-03-13,SET,1547.68,1551.86,1539.56,1541.55,8877237110
2015-03-16,SET,1534.47,1535.9,1512.17,1515.57,11994588200
2015-03-17,SET,1525.5,1527.95,1511.4,1512.84,9918480850
2015-03-18,SET,1513.99,1533.14,1512.25,1531.5,8278941720
2015-03-19,SET,1543.63,1544.69,1529.66,1532.13,8925692340
2015-03-20,SET,1533.91,1535.36,1517.3,1529.96,10197622430
2015-03-23,SET,1535.86,1539.57,1518.79,1520.01,16685354560
2015-03-24,SET,1518.47,1519.09,1499.88,1514.45,14812362620
2015-03-25,SET,1514.04,1520.88,1512.77,1512.8,8420965460
2015-03-26,SET,1506.08,1512.76,1496.38,1496.41,9841326100
2015-03-27,SET,1494.22,1496.02,1484.91,1495.22,7941279880
2015-03-30,SET,1501.08,1504.54,1495.37,1496.51,7022493200
2015-03-31,SET,1502.25,1509.33,1498.89,1505.94,52941465310
2015-04-01,SET,1506.35,1525.63,1502.74,1525.58,33801109610
2015-04-02,SET,1530.84,1539.65,1525.3,1532.23,11287173340
2015-04-03,SET,1536.04,1537.97,1530.63,1536.05,7493662870
2015-04-07,SET,1545.21,1555.1,1543.58,1549.53,7457655090
2015-04-08,SET,1553.11,1556.13,1544.14,1544.86,10225591100
2015-04-09,SET,1545.86,1550.83,1542.25,1545.11,5391387070
2015-04-10,SET,1547.92,1549.66,1540.25,1547.83,5525163220
2015-04-16,SET,1560.86,1570.0,1555.96,1570.0,6431268630
2015-04-17,SET,1572.88,1575.39,1566.65,1566.85,8828969050
2015-04-20,SET,1565.67,1567.04,1556.25,1560.32,7916559640
2015-04-21,SET,1566.35,1572.04,1565.3,1569.35,7540412420
2015-04-22,SET,1571.15,1571.5,1552.0,1552.01,7638296100
2015-04-23,SET,1556.61,1562.32,1543.47,1544.84,8678627850
2015-04-24,SET,1549.68,1556.1,1545.83,1555.46,8500672000
2015-04-27,SET,1559.2,1562.64,1546.66,1548.83,8519281870
2015-04-28,SET,1549.2,1549.53,1525.92,1531.53,8714906590
2015-04-29,SET,1521.55,1529.29,1513.42,1522.47,8417836250
2015-04-30,SET,1520.55,1531.5,1520.01,1526.74,6373841410
2015-05-06,SET,1529.56,1531.75,1514.79,1519.88,7951854980
2015-05-07,SET,1514.84,1521.86,1498.31,1498.31,14243391240
2015-05-08,SET,1502.29,1514.64,1494.92,1510.51,7163434920
2015-05-11,SET,1517.05,1520.49,1501.3,1501.3,6635615640
2015-05-12,SET,1499.28,1501.12,1478.9,1485.72,7862605460
2015-05-13,SET,1490.93,1497.02,1487.46,1495.95,6353473530
2015-05-14,SET,1496.2,1500.38,1484.95,1497.4,6549983660
2015-05-15,SET,1496.98,1512.19,1494.79,1512.19,7146990430
2015-05-18,SET,1510.21,1515.65,1505.67,1510.41,6212052340
2015-05-19,SET,1513.83,1527.6,1513.13,1525.96,6584515520
2015-05-20,SET,1527.65,1530.85,1518.38,1520.11,6948655920
2015-05-21,SET,1523.33,1529.94,1522.59,1526.25,7687960420
2015-05-22,SET,1533.17,1536.3,1522.06,1523.86,6925508300
2015-05-25,SET,1526.3,1528.13,1508.16,1508.16,5606321220
2015-05-26,SET,1508.12,1513.02,1497.98,1497.98,8261019610
2015-05-27,SET,1491.43,1501.61,1486.63,1500.84,5542772410
2015-05-28,SET,1502.49,1503.38,1487.15,1493.61,5678894200
2015-05-29,SET,1495.64,1500.5,1491.57,1496.05,6071366380
2015-06-02,SET,1492.45,1494.19,1476.28,1476.87,6171413010
2015-06-03,SET,1480.36,1487.38,1477.15,1482.07,6245894060
2015-06-04,SET,1484.57,1491.81,1476.16,1490.9,9382078070
2015-06-05,SET,1490.51,1509.06,1490.29,1507.37,7564899300
2015-06-08,SET,1507.72,1511.5,1501.62,1508.28,6028015520
2015-06-09,SET,1504.59,1505.23,1490.64,1492.32,8144763670
2015-06-10,SET,1496.65,1510.68,1496.37,1504.04,6850196560
2015-06-11,SET,1512.95,1518.34,1510.74,1514.81,8509751050
2015-06-12,SET,1515.64,1517.1,1506.69,1508.23,7652076420
2015-06-15,SET,1507.05,1507.66,1496.76,1501.89,7561859680
2015-06-16,SET,1502.26,1507.93,1501.28,1503.28,7769868810
2015-06-17,SET,1507.23,1516.52,1504.16,1514.79,8461381300
2015-06-18,SET,1517.13,1518.44,1506.57,1508.04,8744634650
2015-06-19,SET,1507.6,1508.19,1488.07,1491.46,9603153550
2015-06-22,SET,1492.55,1509.39,1492.18,1504.06,7671748210
2015-06-23,SET,1512.23,1513.31,1500.97,1503.23,7533312220
2015-06-24,SET,1507.39,1518.61,1506.72,1518.26,8854869470
2015-06-25,SET,1517.35,1523.42,1512.76,1519.47,9268378560
2015-06-26,SET,1520.92,1524.59,1516.96,1518.03,7727436090
2015-06-29,SET,1501.03,1516.93,1495.86,1511.19,8537639730
2015-06-30,SET,1510.18,1512.65,1499.15,1504.55,10902511530
2015-07-02,SET,1504.72,1505.41,1490.8,1491.62,10372814530
2015-07-03,SET,1490.44,1495.37,1485.5,1489.59,7988950070
2015-07-06,SET,1479.81,1482.23,1470.37,1473.23,8516053540
2015-07-07,SET,1477.16,1484.9,1475.88,1483.77,7733337530
2015-07-08,SET,1476.01,1478.97,1466.74,1470.25,7402387680
2015-07-09,SET,1469.59,1479.28,1461.57,1472.57,8521276010
2015-07-10,SET,1482.18,1486.29,1476.91,1484.9,9320185950
2015-07-13,SET,1484.52,1493.63,1480.64,1490.65,7184567020
2015-07-14,SET,1493.39,1494.96,1487.01,1488.4,7644392830
2015-07-15,SET,1490.99,1496.17,1486.74,1486.74,7646858140
2015-07-16,SET,1488.97,1490.62,1476.43,1481.26,10411394770
2015-07-17,SET,1482.61,1484.25,1476.9,1479.31,6770778270
2015-07-20,SET,1480.12,1481.27,1466.64,1466.71,13753934420
2015-07-21,SET,1467.61,1468.25,1442.79,1447.44,11670353390
2015-07-22,SET,1441.38,1449.53,1432.58,1447.84,10668662800
2015-07-23,SET,1447.16,1453.47,1444.21,1444.66,8424094560
2015-07-24,SET,1440.78,1441.92,1433.01,1438.08,6810290120
2015-07-27,SET,1431.86,1433.95,1410.72,1412.55,8930478420
2015-07-28,SET,1416.02,1422.38,1401.13,1408.07,10702281900
2015-07-29,SET,1413.96,1419.07,1401.06,1417.49,8810899810
2015-07-31,SET,1424.01,1440.12,1423.14,1440.12,7740751900
2015-08-03,SET,1435.62,1442.16,1432.1,1442.04,7995757660
2015-08-04,SET,1438.67,1439.06,1428.52,1432.16,9534255270
2015-08-05,SET,1438.16,1441.38,1433.84,1436.36,11826709820
2015-08-06,SET,1436.66,1439.22,1428.53,1430.58,8438543270
2015-08-07,SET,1429.92,1433.15,1426.95,1428.79,7026260630
2015-08-10,SET,1423.3,1425.63,1418.89,1420.13,11001171270
2015-08-11,SET,1423.31,1425.68,1408.32,1408.32,9295847740
2015-08-13,SET,1399.3,1404.15,1382.7,1404.15,10367532600
2015-08-14,SET,1404.24,1416.47,1399.39,1413.92,9683651660
2015-08-17,SET,1414.64,1418.69,1408.74,1408.74,8642333920
2015-08-18,SET,1371.88,1388.12,1362.31,1372.61,18760775750
2015-08-19,SET,1376.19,1383.3,1370.24,1379.12,9411299660
2015-08-20,SET,1372.66,1379.5,1370.04,1372.53,10464036460
2015-08-21,SET,1365.93,1369.84,1357.9,1365.61,11421804030
2015-08-24,SET,1334.62,1336.79,1301.06,1301.06,16107134280
2015-08-25,SET,1315.71,1323.88,1292.14,1323.88,13920739600
2015-08-26,SET,1314.91,1333.3,1314.86,1320.08,15768179420
2015-08-27,SET,1338.37,1359.23,1336.59,1358.03,16181607000
2015-08-28,SET,1374.36,1380.66,1358.76,1365.94,10772191880
2015-08-31,SET,1367.81,1382.41,1364.34,1382.41,11985264780
2015-09-01,SET,1381.64,1384.18,1361.77,1362.39,15442890900
2015-09-02,SET,1360.52,1375.72,1355.27,1372.45,10959167990
2015-09-03,SET,1379.78,1386.54,1378.93,1383.48,11013766630
2015-09-04,SET,1378.64,1381.68,1368.89,1370.75,11714659900
2015-09-07,SET,1368.28,1374.27,1365.7,1371.4,9110100970
2015-09-08,SET,1371.31,1379.92,1360.08,1379.32,9905145990
2015-09-09,SET,1390.17,1398.57,1385.89,1396.29,11945906100
2015-09-10,SET,1386.49,1396.16,1384.39,1396.16,9488290250
2015-09-11,SET,1399.3,1403.3,1381.48,1381.72,12301745550
2015-09-14,SET,1382.64,1385.12,1371.96,1377.15,10496517790
2015-09-15,SET,1377.33,1381.09,1368.31,1370.65,11930291630
2015-09-16,SET,1375.28,1382.42,1369.45,1381.8,8916050300
2015-09-17,SET,1387.0,1392.81,1384.62,1389.7,8405969440
2015-09-18,SET,1394.0,1397.77,1386.79,1390.32,10118762080
2015-09-21,SET,1384.76,1394.35,1382.44,1392.73,7845359090
2015-09-22,SET,1396.38,1397.29,1377.79,1379.32,9678984260
2015-09-23,SET,1372.43,1378.64,1364.73,1375.17,7917134770
2015-09-24,SET,1371.9,1375.83,1365.6,1372.35,9324984970
2015-09-25,SET,1375.31,1380.59,1368.43,1376.83,9269165690
2015-09-28,SET,1368.56,1369.1,1352.02,1352.13,8485849080
2015-09-29,SET,1342.36,1358.63,1341.3,1348.84,10401026750
2015-09-30,SET,1353.06,1356.62,1348.24,1349.0,9472255560
2015-10-01,SET,1353.92,1358.15,1344.96,1345.15,9981204440
2015-10-02,SET,1345.68,1351.03,1342.0,1346.35,7305641910
2015-10-05,SET,1354.11,1363.98,1353.73,1363.17,7634082130
2015-10-06,SET,1367.9,1372.56,1363.39,1370.69,8817480110
2015-10-07,SET,1376.47,1394.05,1373.59,1393.66,9148926320
2015-10-08,SET,1393.79,1401.84,1390.0,1392.15,12575607040
2015-10-09,SET,1404.68,1415.53,1403.54,1411.33,11022691020
2015-10-12,SET,1415.44,1417.51,1406.61,1412.49,10683521850
2015-10-13,SET,1408.33,1410.15,1399.52,1406.69,9582248140
2015-10-14,SET,1405.29,1414.85,1404.47,1405.08,8448011790
2015-10-15,SET,1413.0,1426.17,1412.36,1425.32,9135423880
2015-10-16,SET,1428.99,1429.54,1416.65,1418.38,8998800760
2015-10-19,SET,1421.61,1426.81,1413.34,1416.91,7428507710
2015-10-20,SET,1415.55,1424.07,1414.97,1418.63,6716336310
2015-10-21,SET,1421.63,1424.29,1412.28,1415.8,7108701920
2015-10-22,SET,1415.52,1417.89,1413.48,1416.14,6862157040
2015-10-26,SET,1429.03,1431.86,1423.24,1424.16,7732267500
2015-10-27,SET,1422.73,1428.78,1421.15,1424.05,7633438230
2015-10-28,SET,1422.97,1423.94,1407.02,1409.26,11129813250
2015-10-29,SET,1409.62,1411.29,1387.75,1390.04,10228474000
2015-10-30,SET,1391.41,1398.9,1389.83,1394.94,7207132300
2015-11-02,SET,1395.63,1413.57,1395.35,1413.34,7167559260
2015-11-03,SET,1419.45,1420.6,1408.53,1412.62,7543160880
2015-11-04,SET,1420.65,1425.36,1417.47,1423.42,8696547640
2015-11-05,SET,1421.23,1427.05,1412.51,1413.16,9568103150
2015-11-06,SET,1411.47,1416.42,1408.94,1414.54,9441114590
2015-11-09,SET,1412.15,1413.7,1401.77,1402.57,7878651630
2015-11-10,SET,1398.19,1403.26,1394.71,1398.38,8942250680
2015-11-11,SET,1398.58,1400.97,1389.94,1390.15,10445082280
2015-11-12,SET,1383.88,1387.75,1379.1,1384.29,12505782840
2015-11-13,SET,1380.34,1385.7,1379.1,1382.46,8625706620
2015-11-16,SET,1370.51,1388.81,1368.79,1388.62,8035213430
2015-11-17,SET,1396.54,1398.19,1388.76,1390.17,8440524030
2015-11-18,SET,1390.95,1394.28,1374.97,1376.82,7924761920
2015-11-19,SET,1384.19,1388.34,1381.41,1384.97,8939888430
2015-11-20,SET,1386.99,1396.33,1383.14,1393.84,7703875360
2015-11-23,SET,1397.27,1401.77,1393.99,1394.22,7493191050
2015-11-24,SET,1395.73,1400.2,1383.03,1384.92,7619361640
2015-11-25,SET,1388.53,1391.08,1377.88,1381.46,7074990910
2015-11-26,SET,1383.84,1386.13,1363.61,1365.81,8689761130
2015-11-27,SET,1364.17,1368.92,1359.96,1363.13,7123437200
2015-11-30,SET,1360.72,1369.99,1354.1,1359.7,8626607790
2015-12-01,SET,1363.13,1364.83,1353.08,1357.01,8089867540
2015-12-02,SET,1356.88,1364.96,1339.3,1339.45,8981909550
2015-12-03,SET,1332.6,1342.21,1325.86,1340.62,9897414880
2015-12-04,SET,1334.26,1337.73,1330.87,1333.57,7395766300
2015-12-08,SET,1323.85,1324.61,1306.2,1306.98,8612160780
2015-12-09,SET,1309.22,1316.19,1294.41,1297.82,7725583500
2015-12-11,SET,1297.1,1297.73,1278.3,1280.92,7478639920
2015-12-14,SET,1262.44,1270.04,1251.99,1267.61,8354006070
2015-12-15,SET,1276.96,1300.53,1273.29,1300.51,10770633420
2015-12-16,SET,1304.76,1308.54,1296.24,1299.12,8969656870
2015-12-17,SET,1297.16,1313.09,1296.25,1310.34,8756038910
2015-12-18,SET,1302.05,1302.39,1284.36,1284.92,8669703900
2015-12-21,SET,1271.28,1280.08,1262.28,1264.44,11878326800
2015-12-22,SET,1274.71,1278.94,1258.73,1261.66,11938833300
2015-12-23,SET,1270.47,1275.94,1266.25,1274.5,7680095460
2015-12-24,SET,1285.7,1287.1,1280.02,1284.15,6630588940
2015-12-25,SET,1286.66,1287.46,1275.43,1282.93,4684067640
2015-12-28,SET,1285.65,1287.39,1280.98,1285.87,5105711030
2015-12-29,SET,1281.9,1287.36,1276.47,1283.78,5154399770
2015-12-30,SET,1285.52,1294.84,1285.29,1288.02,6316200950
2016-01-04,SET,1286.26,1286.36,1260.96,1263.41,9397119710
2016-01-05,SET,1267.99,1270.07,1251.87,1253.34,9880929640
2016-01-06,SET,1250.14,1260.88,1247.89,1260.04,7905680050
2016-01-07,SET,1238.06,1244.04,1224.83,1224.83,9622843970
2016-01-08,SET,1231.88,1246.7,1228.18,1244.18,7910330430
2016-01-11,SET,1233.86,1235.18,1220.96,1234.5,7897490480
2016-01-12,SET,1232.16,1255.78,1231.92,1255.3,9057233660
2016-01-13,SET,1268.32,1279.21,1262.53,1278.61,10717075140
2016-01-14,SET,1264.93,1273.91,1260.41,1263.29,9836385030
2016-01-15,SET,1269.4,1273.82,1245.36,1245.85,9177599850
2016-01-18,SET,1234.8,1250.66,1231.32,1245.05,7764408870
2016-01-19,SET,1248.76,1269.98,1248.39,1266.01,10110440550
2016-01-20,SET,1253.43,1257.92,1244.94,1248.98,9317609300
2016-01-21,SET,1260.77,1263.67,1237.56,1245.61,13783160500
2016-01-22,SET,1260.53,1272.09,1254.8,1268.03,9771688200
2016-01-25,SET,1277.28,1283.51,1267.58,1267.7,11584755000
2016-01-26,SET,1261.3,1271.5,1259.35,1268.07,8594882200
2016-01-27,SET,1276.69,1286.16,1275.79,1278.29,10782101360
2016-01-28,SET,1284.21,1288.88,1274.53,1288.4,9783189680
2016-01-29,SET,1291.97,1301.01,1287.23,1300.98,9973544300
2016-02-01,SET,1300.85,1308.26,1293.27,1297.34,11151998230
2016-02-02,SET,1295.76,1300.1,1284.64,1285.3,12765192300
2016-02-03,SET,1277.38,1291.87,1275.41,1291.77,8645498400
2016-02-04,SET,1298.89,1301.87,1294.67,1297.11,9471197510
2016-02-05,SET,1303.97,1307.95,1300.24,1306.29,8029382580
2016-02-08,SET,1308.46,1313.29,1304.71,1307.57,5975898900
2016-02-09,SET,1300.34,1303.99,1294.6,1303.96,7177809740
2016-02-10,SET,1300.32,1306.35,1296.02,1304.74,7821570110
2016-02-11,SET,1300.37,1307.25,1280.74,1280.74,10765399450
2016-02-12,SET,1282.86,1286.2,1270.84,1276.49,8835391830
2016-02-15,SET,1287.05,1294.55,1284.89,1288.4,6971614500
2016-02-16,SET,1296.69,1298.71,1286.26,1289.36,7842305270
2016-02-17,SET,1287.25,1288.62,1275.72,1288.47,9757461490
2016-02-18,SET,1297.23,1301.33,1287.84,1294.59,8875181420
2016-02-19,SET,1295.01,1320.23,1293.48,1320.19,9725729430
2016-02-23,SET,1325.24,1329.24,1319.22,1325.79,9276767510
2016-02-24,SET,1323.01,1336.15,1320.91,1331.93,9197756080
2016-02-25,SET,1338.04,1338.98,1326.68,1333.42,8938868750
2016-02-26,SET,1338.48,1343.51,1335.74,1343.07,8615684420
2016-02-29,SET,1342.43,1343.94,1331.57,1332.37,7948978850
2016-03-01,SET,1335.52,1347.33,1331.55,1346.95,10159644770
2016-03-02,SET,1355.01,1372.46,1352.81,1365.31,15523830470
2016-03-03,SET,1371.46,1383.47,1369.94,1379.33,11470494440
2016-03-04,SET,1385.03,1389.24,1376.37,1379.53,10717916000
2016-03-07,SET,1386.53,1396.3,1385.91,1395.75,13953471320
2016-03-08,SET,1391.58,1397.75,1373.86,1374.62,16225454620
2016-03-09,SET,1371.35,1391.13,1366.81,1390.66,12537172320
2016-03-10,SET,1392.13,1392.49,1376.34,1379.06,22379089330
2016-03-11,SET,1385.27,1396.86,1385.26,1393.41,11046093820
2016-03-14,SET,1401.58,1407.21,1392.51,1394.27,10057949600
2016-03-15,SET,1389.67,1391.76,1380.23,1382.93,10095009610
2016-03-16,SET,1387.01,1392.24,1370.08,1377.8,17058472350
2016-03-17,SET,1388.09,1389.77,1379.96,1380.2,11584316720
2016-03-18,SET,1386.46,1388.7,1376.41,1382.96,12121161070
2016-03-21,SET,1384.72,1393.68,1380.16,1393.63,11029240580
2016-03-22,SET,1400.95,1402.03,1391.23,1397.2,10039315150
2016-03-23,SET,1396.24,1412.16,1393.16,1412.16,10505220730
2016-03-24,SET,1407.36,1412.8,1403.53,1405.41,9463160460
2016-03-25,SET,1407.43,1410.17,1394.53,1394.78,8703195900
2016-03-28,SET,1395.69,1399.22,1386.98,1389.01,7862004780
2016-03-29,SET,1389.04,1394.78,1386.29,1392.85,8205014480
